text,"-previously to affect LTP induction in an ''inverted U'' doseham. Glucocorticoid receptor activation lowers the threshold for dependent fashion. Very low and high serum CORT titers NMDA-receptor-dependent homosynaptic long-term depression in (as might occur after adrenalectomy and stress, respectively) the hippocampus through activation of voltage-dependent calcium are associated with a suppression of LTP induction, whereas channels. J. Neurophysiol. 78: 1-9, 1997. The effects of the gluco-midrange titers are associated with robust LTP induction corticoid receptor agonist RU-28362 on homosynaptic long-term (Diamond et al. 1992; Kerr et al. 1994;)."
text,"Abstract. This paper describes two ways of improving Burt and Adelson's Laplacian pyramid, a technique developed for image compression. The Laplacian pyramid is a multi-resolution image representation that captures the loss of information occurring through repeated reduction of the spatial resolution. The generation of this data structure involves the use of two complementary functions: EXPAND, which increases the size of an image by a factor of 2, and REDUCE, which performs the reverse operation. The first modification is the adjunction of a pre-filter to the initial EXPAND function in order to guarantee an image extrapolation that is an exact interpolation of the coarser resolution level. The second refinement is a REDUCE operation modified to minimize information loss. The corresponding least squares Laplacian pyramid (LSLP) is generated by adding a post-filter to the initial REDUCE function. These new functions have an efficient implementation using recursive algorithms. Preliminary experiments indicate improved performance: for a Gaussian-like kernel (a = 3), the new EXPAND function exhibits a 2 to 2.5 dB attenuation of the first level of the Laplacian pyramid, while the complete scheme (LSLP) leads to a 4.7 to 8.5 dB improvement in the two images used to test the procedure. For comparable compression ratios, the subjective image quality for the LSLP appears to be significantly better. A theoretical relationship between the present approach and the family of quadrature mirror filter image pyramids is also derived."
text,"All humans, animals, and plants are holobionts. Holobionts comprise the host and a myriad of interacting microorganisms-the microbiota. The hologenome encompasses the genome of the host plus the composite of all microbial genomes (the microbiome). In health, there is a fine-tuned and resilient equilibrium within the members of the microbiota and between them and the host. This relative stability is maintained by a high level of microbial diversity, a delicate bio-geographic distribution of microorganisms, and a sophisticated and intricate molecular crosstalk among the multiple components of the holobiont. Pathobionts are temporarily benign microbes with the potential, under modified ecosystem conditions, to become key players in disease. Pathobionts may be endogenous, living for prolonged periods of time inside or on the host, or exogenous, invading the host during opportunistic situations. In both cases, the end result is the transformation of the beneficial microbiome into a health-perturbing pathobiome. We hypothesize that probably all diseases of holobionts, acute or chronic, infectious or non-infectious, and regional or systemic, are characterized by a perturbation of the healthy microbiome into a diseased pathobiome."
text,"Noise is omnipresent in biomedical systems and signals. Conventional views assume that its presence is detrimental to systems' performance and accuracy. Hence, various analytic approaches and instrumentation have been designed to remove noise. On the contrary, recent contributions have shown that noise can play a beneficial role in biomedical systems. The results of this literature review indicate that noise is an essential part of biomedical systems and often plays a fundamental role in the performance of these systems. Furthermore, in preliminary work, noise has demonstrated therapeutic potential to alleviate the effects of various diseases."
text,"A common pitfall of many proposals on new informationcentric architectures for the Internet is the imbalance of upfront costs and immediate benefits. If properly designed and deployed, information-centric architectures can accommodate the current Internet usage which is at odds with the historical design of the Internet infrastructure. To address this concern, we focus on prospects of incremental adoption of this paradigm by introducing a peer-to-peer based transport protocol for content dissemination named Swift that exhibits properties required in an Information-Centric Network (ICN), yet can be deployed in the existing Internet infrastructure. Our design integrates components while highly prioritizing modularity and sketches a path for piecemeal adoption which we consider a critical enabler of any progress in the field."
text,"Background Arteriovenous malformations (AVMs) of the brain are commonly treated in multimodality fashion, with endovascular embolization followed by surgical extirpation being one of the most effective strategies. Modern endovascular suites enable rotational angiography, also known as cone-beam CT angiography (CBCT-A), using the full capability of modern C-arm digital angiography systems. This imaging modality offers a superior image quality to current options such as digital subtraction angiography, MRI, or CT angiography. Preoperative planning can be greatly aided by the resolution of angioarchitecture seen in CBCT-A images. Furthermore, these images can be used for intraoperative neuronavigation when integrated with widely used frameless stereotactic systems. The utility and outcome of the use of CBCT-A for preoperative planning and intraoperative localization of AVMs was evaluated. Methods A retrospective review was performed of 16 patients in which CBCT-A was performed, including radiological review and all clinical data. Results CBCT-A was successfully employed in all cases including those with (n=9) and without (n=7) rupture. Complete resection confirmed by postoperative angiography was achieved in all cases. Conclusions We present a novel application of CBCT-A in the treatment of AVMs, both for preoperative surgical planning and an intraoperative reference during neuronavigation."
text,"Linker length and composition were varied in libraries of single-chain Arc repressor, resulting in proteins with effective concentrations ranging over six orders of magnitude (10 M-10 M). Linkers of 11 residues or more were required for biological activity. Equilibrium stability varied substantially with linker length, reaching a maximum for glycine-rich linkers containing 19 residues. The effects of linker length on equilibrium stability arise from significant and sometimes opposing changes in folding and unfolding kinetics. By fixing the linker length at 19 residues and varying the ratio of Ala͞Gly or Ser͞Gly in a 16-residue-randomized region, the effects of linker f lexibility were examined. In these libraries, composition rather than sequence appears to determine stability. Maximum stability in the Ala͞Gly library was observed for a protein containing 11 alanines and five glycines in the randomized region of the linker. In the Ser͞Gly library, the most stable protein had seven serines and nine glycines in this region. Analysis of folding and unfolding rates suggests that alanine acts largely by accelerating folding, whereas serine acts predominantly to slow unfolding. These results demonstrate an important role for linker design in determining the stability and folding kinetics of single-chain proteins and suggest strategies for optimizing these parameters."
text,"Regression aims at estimating the conditional mean of output given input. However, regression is not informative enough if the conditional density is multimodal, heteroskedastic, and asymmetric. In such a case, estimating the conditional density itself is preferable, but conditional density estimation (CDE) is challenging in high-dimensional space. A naive approach to coping with high dimensionality is to first perform dimensionality reduction (DR) and then execute CDE. However, a two-step process does not perform well in practice because the error incurred in the first DR step can be magnified in the second CDE step. In this letter, we propose a novel single-shot procedure that performs CDE and DR simultaneously in an integrated way. Our key idea is to formulate DR as the problem of minimizing a squared-loss variant of conditional entropy, and this is solved using CDE. Thus, an additional CDE step is not needed after DR. We demonstrate the usefulness of the proposed method through extensive experiments on various data sets, including humanoid robot transition and computer art."
text,"Breast cancer is among the most common cancers worldwide. Diabetes is an important chronic health problem associated with insulin resistance, increased insulin level, changes in growth hormones and factors, and activation of mitogen-activating protein kinase (MAPK) pathways, leading to an increased breast cancer risk. is paper looked at the epidemiologic studies of the association between type 2 diabetes and risk of breast cancer and its effect on overall cancer-speci�c survival. e combined evidence overall supported a modest association between type 2 diabetes and the risk of breast cancer, which was found to be more prevalent among postmenopausal women. Effect of oral diabetics and insulin therapy on breast cancer risk was also evaluated. It was found that metformin and thiazolidinones tended to have a protective role. Metformin therapy trials for its use as an adjuvant for breast cancer treatment are still ongoing. Sulfonylurea and insulin therapy were found to be mildly associated with increased overall cancers. No evidence or studies evaluated the association of DPPIV inhibitors and GLP 1 agonists with breast cancer risk because of their recent introduction into the management of diabetes."
text,"This guideline has been discussed by the SOSORT guideline committee prior to the SOSORT consensus meeting in Milan, January 2005 and published in its first version on the SOSORT homepage: http://www.sosort.org/meetings.php. After the meeting it again has been discussed by the members of the SOSORT guideline committee to establish the final 2005 version submitted to Scoliosis, the official Journal of the society, in December 2005."
text,"The demonstrated modified spectrophotometric method makes use of the 2,2-diphenyl-1-picrylhydrazyl (DPPH) radical and its specific absorbance properties. The absorbance decreases when the radical is reduced by antioxidants. In contrast to other investigations, the absorbance was measured at a wavelength of 550 nm. This wavelength enabled the measurements of the stable free DPPH radical without interference from microalgal pigments. This approach was applied to methanolic microalgae extracts for two different DPPH concentrations. The changes in absorbance measured vs. the concentration of the methanolic extract resulted in curves with a linear decrease ending in a saturation region. Linear regression analysis of the linear part of DPPH reduction versus extract concentration enabled the determination of the microalgae's methanolic extracts antioxidative potentials which was independent to the employed DPPH concentrations. The resulting slopes showed significant differences (6 -34 µmol DPPH g -1 extract concentration) between the single different species of microalgae (Anabaena sp., Isochrysis galbana, Phaeodactylum tricornutum, Porphyridium purpureum, Synechocystis sp. PCC6803) in their ability to reduce the DPPH radical. The independency of the signal "
text,"The vestibular system analyses angular and linear accelerations of the head that are important information for perceiving the location of one's own body in space. Vestibular stimulation and in particular galvanic vestibular stimulation (GVS) that allow a systematic modiWcation of vestibular signals has so far mainly been used to investigate vestibular inXuence on sensori-motor integration in eye movements and postural control. Comparatively, only a few behavioural and imaging studies have investigated how cognition of space and body may depend on vestibular processing. This study was designed to diVerentiate the inXuence of left versus right anodal GVS compared to sham stimulation on object-based versus egocentric mental transformations. While GVS was applied, subjects made leftright judgments about pictures of a plant or a human body presented at diVerent orientations in the roll plane. All subjects reported illusory sensations of body self-motion and/ or visual Weld motion during GVS. Response times in the mental transformation task were increased during right but not left anodal GVS for the more diYcult stimuli and the larger angles of rotation. Post-hoc analyses suggested that the interfering eVect of right anodal GVS was only present in subjects who reported having imagined turning themselves to solve the mental transformation task (egocentric transformation) as compared to those subjects having imagined turning the picture in space (object-based mental transformation). We suggest that this eVect relies on shared functional and cortical mechanisms in the posterior parietal cortex associated with both right anodal GVS and mental imagery."
text,"Improvement in Aerodrome Warning (AW) nowcasts need better prediction for supporting the safety and security of air traffic from extreme weather. AW consists of weather conditions, wind direction and wind speed, and visibility with observing time and validity time of forecast. Weather forecast verification is important for all stakeholders in the airport, so they can prepare and have plans to mitigate undesirable activity disturbance. AW and Automated Weather Observing System (AWOS) data are from Soekarno-Hatta Meteorological Station (07L) and Tanjungpinang Meteorological Station for January to April2019. Statistic test using hits, false alarm, misses, the correct negative is to find the score of POD, Bias, FAR, TS, and HSS which is to measure the magnitude of AW. Overall, AW has good accuracy to predict the extreme weather in the aerodrome."
text,"Individuals can simulate and pre-experience the future events. The ability to image the plausible future is termed episodic future thinking. Particularly, it is important for us to construct the detailed scenario about future event. If we couldn't simulate it in detail, we may fail to prepare what is necessary in future or deal with the unexpected event in an appropriate manner. In present study, we investigate how the level of detail specified in episodic future thinking. We supposed two possibilities specifying level of detail in future thinking: one is the retrieval process from past episodic memory and the other is the recombination process of retrieved details into coherent representation. To investigate which process is important for specifying the level of detail, we draw on the association between level of detail and temporal distance. Level of detail of imaged future event was reflected in activation pattern of concept of future temporal distances, and retrieval of detail from episodic memory was reflected in concept of past temporal distance. The results show that details were retrieved from episodic memory when participants construct the detailed image of future events. We suggest that levels of detail in future events are specified in recombination process."
text,"We reanalyzed the data from the Infrared Telescope in Space (IRTS) based on up-to-date observations of zodiacal light, integrated star light and diffuse Galactic light. We confirmed the existence of residual isotropic emission, which is slightly fainter, but at nearly the same level as previously reported. At wavelengths longer than 2 µm, our result is fairly consistent with recent observations with Japanese infrared astronomy satellite, AKARI. We performed all of our analyses using two different models of zodiacal light (Kelsall and Wright models). In both cases, we detect residual isotropic emission that is significantly brighter than the integrated light of galaxies (though slightly fainter in the case of the Wright model). Thus, we confirm the existence of excess near-infrared emission, independent of the zodiacal light model used. The spectral shape of the excess isotropic emission is similar to that of the recently observed spectrum of excess fluctuations, which suggests the excess brightness and fluctuations may arise from the same source."
text,"Young massive stars, with their spectacular masers and HII regions, dominate our Galaxy, and are a cornerstone for understanding Galactic structure. I will highlight the role of Parkes in contributing to these studies -past, present and future."
text,"In this paper, we are concerned with the existence and multiplicity of no-node solutions of the Lazer-McKenna suspension bridge models by using the fixed point theorem in a cone."
text,"We generalize the Rigid-Field Hydrodynamic equations to accommodate arbitrary magnetic field topologies, resulting in a new Arbitrary Rigid-Field Hydrodynamic (ARFHD) formalism. We undertake a critical point calculation of the steady-state ARFHD equations with a CAK-type radiative acceleration and determine the effects of a dipole magnetic field on the usual CAK mass-loss rate and velocity structure. Enforcing the proper optically-thin limit for the radiative line-acceleration is found to decrease both the mass-loss and wind acceleration, while rotation boosts both properties. We define optically-thin-correction and rotation parameters to quantify these effects on the global mass-loss rate and develop scaling laws for the surface massflux as a function of surface colatitude. These scaling laws are found to agree with previous laws derived from magnetohydrodynamic simulations of magnetospheres. The dipole magnetosphere velocity structure is found to differ from a global beta-velocity law, which contradicts a central assumption of the previously-developed XADM model of X-ray emission from magnetospheres."
text,"The equilibrium binding energy is an important factor in the design of materials and devices. However, it presents great computational challenges for materials built up from nanostructures. Here we investigate the binding-energy scaling law from first-principles calculations. We show that the equilibrium binding energy per atom between identical nanostructures can scale up or down with nanostructure size. From the energy scaling law, we predict finite large-size limits of binding energy per atom. We find that there are two competing factors in the determination of the binding energy: Nonadditivities of van der Waals coefficients and center-to-center distance between nanostructures. To uncode the detail, the nonadditivity of the static multipole polarizability is investigated. We find that the higher-order multipole polarizability displays ultra-strong intrinsic nonadditivity, no matter if the dipole polarizability is additive or not."
text,"An eccentric nuclear disk consists of stars moving on apsidally-aligned orbits around a central black hole. The secular gravitational torques that dynamically stabilize these disks can also produce tidal disruption events (TDEs) at very high rates in Newtonian gravity. General relativity, however, is known to quench secular torques via rapid apsidal precession."
text,"We determine the commutation relations satisfied by the quantized electromagnetic field in the presence of macroscopic dielectrics and conductors, with arbitrary dispersive and dissipative properties. We consider in detail the case of two plane-parallel material slabs, separated by an empty gap, and we show that at all points in the empty region between the slabs, including their surfaces, the electromagnetic fields always satisfy free-field canonical equal-time commutation relations. This result is a consequence of general analyticity and fall-off properties at large frequencies satisfied by the reflection coefficients of all real materials. It is also shown that this result does not obtain in the case of conductors, if the latter are modelled as perfect mirrors. In such a case, the free-field form of the commutation relations is recovered only at large distances from the mirrors, in agreement with the findings of previous authors. Failure of perfect-mirror boundary conditions to reproduce the correct form of the commutation relations near the surfaces of the conductors, suggests that caution should be used when these idealized boundary conditions are used in investigations of proximity phenomena originating from the quantized electromagnetic field, like the Casimir effect."
text,"The Barabási-Bianconi (BB) fitness model can be solved by a mapping between the original network growth model to an idealized bosonic gas. The well-known transition to Bose-Einstein condensation in the latter then corresponds to the emergence of ""super-hubs"" in the network model. Motivated by the preservation of the scale-free property, thermodynamic stability and self-duality, we generalize the original extensive mapping of the BB fitness model by using the nonextensive Kaniadakis κ-distribution. Through numerical simulation and mean-field calculations we show that deviations from extensivity do not compromise qualitative features of the phase transition. Analysis of the critical temperature yields a monotonically decreasing dependence on the nonextensive parameter κ."
text,"Single-exposure spectra in large spectral surveys are valuable for time domain studies such as stellar variability, but there is no available method to eliminate cosmic rays for single-exposure, multi-fiber spectral images. In this paper, we describe a new method to detect and remove cosmic rays in multi-fiber spectroscopic single exposures. Through the use of two-dimensional profile fitting and a noise model that considers the position-dependent errors, we successfully detect as many as 80% of the cosmic rays and correct the cosmic ray polluted pixels to an average accuracy of 97.8%. Multiple tests and comparisons with both simulated data and real LAMOST data show that the method works properly in detection rate, false detection rate, and validity of cosmic ray correction."
text,"Exceptional points are found in the spectrum of a prototypical thermoacoustic system as the parameters of the flame transfer function are varied. At these points, two eigenvalues and the associated eigenfunctions coalesce. The system's sensitivity to changes in the parameters becomes infinite. Two eigenvalue branches collide at the exceptional point as the interaction index is increased. One branch originates from a purely acoustic mode, whereas the other branch originates from an intrinsic thermoacoustic mode. The existence of exceptional points in thermoacoustic systems has implications for physical understanding, computing, modeling and control."
text,"I consider whether we can significantly improve the Cardelli et al. (1989) family of extinction laws using new data and techniques. There are six different aspects that need to be treated: The use of monochromatic quantities, the three different wavelength regimes (NIR, optical and UV), the sample, and the photometric calibration. Excluding the behavior in the NIR and UV, I discuss the other four aspects and propose a new family of extinction laws derived from VLT/FLAMES and HST/WFC3 data."
text,Since the detection of non-thermal radio emission from the bow shock of the massive runaway star BD +43
text,"We have compiled photometry at 3.4, 4.6, 12 and 22 µm from the all-sky survey performed by the Wide-field Infrared Survey Explorer (WISE) for all known members of the Taurus complex of dark clouds. Using these data and photometry from the Spitzer Space Telescope, we have identified members with infrared excess emission from circumstellar disks and have estimated the evolutionary stages of the detected disks, which include 31 new full disks and 16 new candidate transitional, evolved, evolved transitional, and debris disks. We have also used the WISE All-Sky Source Catalog to search for new disk-bearing members of Taurus based on their red infrared colors. Through optical and near-infrared spectroscopy, we have confirmed 26 new members with spectral types of M1 -M7. The census of disk-bearing stars in Taurus should now be largely complete for spectral types earlier than ∼M8 (M 0.03 M )."
text,"Abstract: The semi-constrained NMSSM (scNMSSM) extends the MSSM by a singlet field, and requires unification of the soft SUSY breaking terms in the squark and slepton sectors, while it allows that in the Higgs sector to be different. We try to interpret the muon g-2 in the scNMSSM, under the constraints of 125 GeV Higgs data, B physics, searches for low and high mass resonances, searches for SUSY particles at the LHC, dark matter relic density by WMAP/Planck, and direct searches for dark matter by LUX, XENON1T, and PandaX-II. We find that under the above constraints, the scNMSSM can still (i) satisfy muon g-2 at 1σ level, with a light muon sneutrino and light chargino; (ii) predict a highly-singlet-dominated 95 GeV Higgs, with a diphoton rate as hinted at by CMS data, because of a light higgsino-like chargino and moderate λ; (iii) get low fine tuning from the GUT scale with small µ eff , M0, M 1/2 , andA0, with a lighter stop mass which can be as low as about 500 GeV, which can be further checked in future studies with search results from the 13 TeV LHC; (iv) have the lightest neutralino be singlino-dominated or higgsino-dominated, while the bino and wino are heavier because of high gluino bounds at the LHC and universal gaugino conditions at the GUT scale; (v) satisfy all the above constraints, although it is not easy for the lightest neutralino, as the only dark matter candidate, to get enough relic density. Several ways to increase relic density are discussed."
text,"We investigate the approximate quantum state sharing protocol based on random unitary channels, which is secure against any exterior or interior attackers in principle. Although the protocol leaks small information for a security parameter ε, the scheme still preserves its information-theoretic secrecy, and reduces some pre-shared classical secret keys for a private quantum channel between a sender and two receivers. The approximate private quantum channels constructed via random unitary channels play a crucial role in the proposed quantum state sharing protocol."
text,"In this research, three different hormones and five different hormone dosages were applied on cuttings were taken from Anatolian sage plants (Salvia fruticosa Mill.) before flowering period. NAA, IBA (0, 60, 120, 180, 240 ppm) and IAA hormones (0, 100, 200, 300, 400 ppm) were prepared by dissolving in distilled water. Stem cuttings were kept in hormone solution for 24 hours and they were planted in perlit medium under greenhouse conditions. After a month, the number of rooted stem cutting, the number of root per stem cuttings, root length and root weight were determined on stem cuttings. Rooting was observed in all of the cuttings for both samples to which hormone was applied and to which hormone was not applied. According to the result of the variance analysis, the effects of the hormones and hormone doses on the examined characters were found significant as statistically. According to the results obtained, IAA application increased root number considerably. While high hormone dose applications caused the notable increase in root weight and root number in all of three hormones, low hormone applications did not affect root length."
text,"Th is paper provides an overview of the life and scientifi c work of Dr. Christo Deltshev, the doyen of Bulgarian araneology. It also analyses his more important research contributions and provides a list of his scientifi c publications and the species he described."
text,"Nor mally, cyl in der pres sure was used as a cri te rion of com bus tion oc cur rence, while in some con di tions, it may be un re li able when iden ti fy ing lean mix ture combus tion. This is par tic u larly im"
